Price,Close,High,Low,Open,Volume,RSI,Position,Signal,Returns,Strategy_Returns
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,
Date,,,,,,,,,,
2020-10-25,13780.9951171875,14028.2138671875,12822.3828125,13108.0634765625,240873025457,73.8673477814264,0,0,0.05133730611884868,0.0
2020-11-01,14833.75390625,15903.4375,13243.16015625,13780.9951171875,235930747063,70.31146420398667,0,0,0.07639207329443942,0.0
2020-11-08,16068.138671875,16463.177734375,14744.1103515625,14833.75390625,209385464323,74.52195131103481,0,0,0.08321459108910445,0.0
2020-11-15,18642.232421875,18936.62109375,15793.5341796875,16068.1396484375,256880423708,80.0943061796196,0,-1,0.16019862677097674,0.0
2020-11-22,17717.4140625,19390.96484375,16351.03515625,18642.232421875,312085840030,75.14875562052711,0,-1,-0.04960877744930414,-0.0
2020-11-29,19154.23046875,19845.974609375,17559.1171875,17719.634765625,258928954481,78.83266842966287,0,-1,0.0810962819507115,0.0
2020-12-06,18803.65625,19411.828125,17619.533203125,19154.1796875,193522149335,85.16966496776683,0,-1,-0.01830270442458959,-0.0
2020-12-13,23869.83203125,24085.85546875,18734.33203125,18806.765625,269329509567,89.33466833541928,0,-1,0.26942503701906384,0.0
2020-12-20,26437.037109375,26718.0703125,22159.3671875,23861.765625,310496539842,90.41057167468787,0,-1,0.10755019452018155,0.0
2020-12-27,32127.267578125,33155.1171875,25922.76953125,26439.373046875,367440714948,93.93020987643072,0,-1,0.21523707233940192,0.0
2021-01-03,40254.546875,41946.73828125,28722.755859375,32129.408203125,537519292487,96.04603031285329,0,-1,0.2529713825525812,0.0
2021-01-10,36178.140625,41420.19140625,30549.599609375,40254.21875,536521844766,84.960679677007,0,-1,-0.10126573434445096,-0.0
2021-01-17,32067.642578125,37755.890625,28953.373046875,36163.6484375,427155403586,76.12589014253763,0,-1,-0.11361827821617076,-0.0
2021-01-24,34269.5234375,38406.26171875,29367.138671875,32064.376953125,490926627937,76.39504074729854,0,-1,0.06866363356803218,0.0
2021-01-31,39266.01171875,40846.546875,32270.17578125,34270.87890625,437172521370,78.69313240964502,0,-1,0.14579975967166536,0.0
2021-02-07,47105.515625,48745.734375,37446.15234375,39250.19140625,574273209773,81.51763579972848,0,-1,0.19965113753853792,0.0
2021-02-14,56099.51953125,57505.2265625,46347.4765625,47114.5078125,489884387207,83.95023246126554,0,-1,0.19093313780598287,0.0
2021-02-21,46188.453125,58330.5703125,44454.84375,56068.56640625,765133473545,70.77613218247168,0,0,-0.17666936346449602,-0.0
2021-02-28,48912.3828125,52535.13671875,43241.6171875,46194.015625,343420207482,72.90646618287386,0,0,0.058974256620550225,0.0
2021-03-07,61243.0859375,61683.86328125,48918.6796875,48918.6796875,373074810536,76.64325615286975,0,-1,0.25209778007071004,0.0
2021-03-14,58313.64453125,61597.91796875,53555.02734375,61221.1328125,385500353252,74.21999577406618,0,0,-0.04783301431347797,-0.0
2021-03-21,55973.51171875,58767.8984375,50856.5703125,58309.9140625,407385670266,70.36033786319737,0,0,-0.040130107306977414,-0.0
2021-03-28,57603.890625,60267.1875,55071.11328125,55974.94140625,405285479498,70.00389988465818,0,0,0.029127686582220536,0.0
2021-04-04,59793.234375,61276.6640625,55604.0234375,57604.83984375,411106801369,68.59245556854674,0,0,0.03800687290816129,0.0
2021-04-11,60683.8203125,64863.09765625,59289.796875,59846.23046875,456930323393,65.20841741025122,0,0,0.014894426548572204,0.0
2021-04-18,50050.8671875,61057.45703125,47714.6640625,60701.88671875,496071467217,59.40894959998258,0,0,-0.17521891453511151,-0.0
2021-04-25,57828.05078125,58448.33984375,47159.484375,50052.83203125,343171238902,66.64375793631535,0,0,0.15538559131483587,0.0
2021-05-02,58803.77734375,59464.61328125,52969.0546875,57825.86328125,431036857196,66.10674210811132,0,0,0.016872893851998416,0.0
2021-05-09,46760.1875,59519.35546875,46664.140625,58877.390625,485826734730,54.503249013784874,0,0,-0.2048097994342546,-0.0
2021-05-16,37536.6328125,49720.04296875,30681.49609375,46716.63671875,549207807296,44.34413676877003,0,0,-0.1972523033082363,-0.0
2021-05-23,34616.06640625,40782.078125,31227.33984375,37531.44921875,397029683430,36.319610302103825,0,0,-0.07780576432730613,-0.0
2021-05-30,35551.95703125,39478.953125,33520.73828125,34607.40625,251617533060,42.35268385411907,0,0,0.027036307765778478,0.0
2021-06-06,35552.515625,38334.32421875,31114.443359375,35538.609375,286672345087,40.0031836640969,0,0,1.5712039410642475e-05,0.0
2021-06-13,35615.87109375,41295.26953125,34864.109375,35555.7890625,273954648837,26.511748302171725,0,0,0.001782024918243641,0.0
2021-06-20,32186.27734375,36059.484375,28893.62109375,35563.140625,306694192494,26.270892884282702,0,0,-0.09629397357634295,-0.0
2021-06-27,34668.546875,36542.109375,32071.7578125,32287.5234375,242316551453,30.700469021329766,0,0,0.07712198291027317,0.0
2021-07-04,33520.51953125,35937.56640625,32133.18359375,34665.56640625,183261440982,27.991260392705456,0,0,-0.033114377360242364,-0.0
2021-07-11,31533.068359375,34592.15625,31100.673828125,33509.078125,148822636883,24.078619870612428,1,1,-0.059290583787705575,-0.0
2021-07-18,34292.4453125,34490.390625,29360.955078125,31533.884765625,154346051591,26.595131884208087,1,0,0.08750740402668811,0.08750740402668811
2021-07-25,41626.1953125,42235.546875,33881.8359375,34290.29296875,231721361084,42.06430868451153,1,0,0.21385905651139914,0.21385905651139914
2021-08-01,44555.80078125,44689.859375,37458.00390625,41460.84375,217288472929,36.241615765943685,1,0,0.07037889114670692,0.07037889114670692
2021-08-08,47096.9453125,48098.68359375,42848.6875,44574.4375,239581707196,38.245853857355186,1,0,0.05703285513206091,0.05703285513206091
2021-08-15,48905.4921875,49717.01953125,43998.31640625,47096.66796875,241907705794,52.71120389838181,1,0,0.038400513302929484,0.038400513302929484
2021-08-22,48902.40234375,50482.078125,46394.28125,48869.10546875,223429277826,68.72867657603774,1,0,-6.317989272353053e-05,-6.317989272353053e-05
2021-08-29,49944.625,50982.2734375,46562.4375,48911.25,251791997540,76.92538503446544,0,-1,0.02131229972965132,0.02131229972965132
2021-09-05,45201.45703125,52853.765625,43285.20703125,49937.859375,295751762771,64.95019229156128,0,0,-0.09496853702976049,-0.0
2021-09-12,48278.36328125,48791.78125,43591.3203125,45206.62890625,227056210676,68.00054435642947,0,0,0.06807095284279852,0.0
2021-09-19,42716.59375,48328.3671875,39787.609375,48268.85546875,266406495004,58.69186995042083,0,0,-0.11520211443062822,-0.0
2021-09-26,47711.48828125,48436.01171875,40829.66796875,42721.62890625,227065221590,68.30275562699396,0,0,0.1169310118798974,0.0
2021-10-03,54968.22265625,55922.98046875,47045.00390625,47680.02734375,249029869036,71.50996060197063,0,0,0.1520961646013419,0.0
2021-10-10,60892.1796875,62757.12890625,54264.2578125,54952.8203125,287579973198,76.3378382746611,0,-1,0.10777057625268571,0.0
2021-10-17,61393.6171875,66930.390625,59164.46875,60887.65234375,259572831693,79.57860349981917,0,-1,0.008234842348777693,0.0
2021-10-24,61888.83203125,63729.32421875,58206.91796875,61368.34375,251189041606,78.61956988053768,0,-1,0.008066226856084713,0.0
2021-10-31,61527.48046875,64242.79296875,59695.18359375,61850.48828125,234579053494,74.12859410855897,0,0,-0.00583872001846053,-0.0
2021-11-07,64469.52734375,68789.625,61432.48828125,61554.921875,259380938631,74.1363967094406,0,0,0.04781679426145646,0.0
2021-11-14,59697.1953125,66281.5703125,55705.1796875,64455.37109375,252418595595,64.48848436284453,0,0,-0.07402461640216529,-0.0
2021-11-21,54815.078125,60004.42578125,53569.765625,59730.5078125,241936562259,56.34658074645006,0,0,-0.08178134939075998,-0.0
2021-11-28,49200.703125,59113.40234375,42874.6171875,54813.0234375,267609297008,50.285901094432305,0,0,-0.10242391677700446,-0.0
2021-12-05,49362.5078125,51934.78125,46942.34765625,49201.51953125,223407475094,49.43250278222992,0,0,0.0032886661617195223,0.0
2021-12-12,46848.77734375,50724.8671875,45598.44140625,49354.85546875,211555567940,51.67892876991995,0,0,-0.05092388089961364,-0.0
2021-12-19,50429.859375,51814.02734375,45579.80859375,46853.8671875,179242180727,52.17047263776286,0,0,0.07643917801683564,0.0
2021-12-26,47686.8125,51956.328125,45819.953125,50428.69140625,197011652288,55.316410083620134,0,0,-0.05439330803210274,-0.0
2022-01-02,41733.94140625,47881.40625,40672.27734375,47680.92578125,282839972327,43.73450363903975,0,0,-0.12483264830816698,-0.0
2022-01-09,43177.3984375,44278.421875,39796.5703125,41734.7265625,202866091071,35.92605015937369,0,0,0.034587124594798846,0.0
2022-01-16,35030.25,43436.80859375,34349.25,43172.0390625,188210165967,20.68607121996594,1,1,-0.18869011872711905,-0.0
2022-01-23,38138.1796875,38825.41015625,33184.05859375,35047.359375,190101862403,25.111108435511966,1,0,0.08872131051020182,0.08872131051020182
2022-01-30,41441.1640625,41847.1640625,36375.5390625,38151.91796875,142478560429,29.356748512685854,1,0,0.08660571642548986,0.08660571642548986
2022-02-06,42244.46875,45661.171875,41244.90625,41441.12109375,178358604050,30.704728246470978,1,0,0.019384221116194755,0.019384221116194755
2022-02-13,40122.15625,44667.21875,39637.6171875,42236.56640625,141376807115,25.230807625010783,1,0,-0.050238825645073315,-0.050238825645073315
2022-02-20,39105.1484375,40119.890625,34459.21875,40118.1015625,185360158924,27.31812294181084,1,0,-0.025347785551779745,-0.025347785551779745
2022-02-27,39400.5859375,45077.578125,37268.9765625,39098.69921875,191262273461,31.112696336807616,1,0,0.007554951503947915,0.007554951503947915
2022-03-06,38904.01171875,42465.671875,37260.203125,39404.19921875,178411483748,35.57429398427482,1,0,-0.012603219138357491,-0.012603219138357491
2022-03-13,42190.65234375,42316.5546875,37680.734375,38884.7265625,181269840662,40.76113927338678,1,0,0.08448076380297787,0.08448076380297787
2022-03-20,44500.828125,44999.4921875,40668.04296875,42191.40625,180558946718,46.95940056775729,1,0,0.05475563075981271,0.05475563075981271
2022-03-27,45868.94921875,48086.8359375,44403.140625,44505.35546875,226080674043,43.734499151340444,1,0,0.030743722114721983,0.030743722114721983
2022-04-03,42782.13671875,47313.4765625,42183.25390625,45859.12890625,196316923904,43.3252966651176,1,0,-0.06729634213504487,-0.06729634213504487
2022-04-10,40424.484375,43376.37890625,39373.05859375,42781.08984375,173219002249,48.02468703680723,1,0,-0.055108335501081185,-0.055108335501081185
2022-04-17,39486.73046875,42893.58203125,38696.19140625,40417.77734375,185438078391,44.34637819967752,1,0,-0.02319767142979179,-0.02319767142979179
2022-04-24,37714.875,40713.890625,37697.94140625,39478.375,207642645624,55.11073618682969,1,0,-0.04487217472087879,-0.04487217472087879
2022-05-01,35501.953125,39902.94921875,34940.82421875,37713.265625,229284480482,44.80434994824936,1,0,-0.05867504200928675,-0.05867504200928675
2022-05-08,30101.265625,35502.94140625,26350.490234375,35502.94140625,368728597935,29.357425275377594,1,0,-0.15212367277328487,-0.15212367277328487
2022-05-15,29432.2265625,31308.19140625,28708.955078125,30098.5859375,200633681899,26.562679088315605,1,0,-0.02222627682287026,-0.02222627682287026
2022-05-22,28814.900390625,30590.5859375,28261.90625,29432.47265625,216132465357,28.110474496290394,1,0,-0.020974497820071325,-0.020974497820071325
2022-05-29,29832.9140625,32249.86328125,28841.107421875,29019.8671875,203893388129,32.05073721758191,1,0,0.035329418393763135,0.035329418393763135
2022-06-05,28360.810546875,31693.291015625,28236.212890625,29835.1171875,199030511101,29.560269697337233,1,0,-0.04934494540295131,-0.04934494540295131
2022-06-12,19017.642578125,28502.685546875,17708.623046875,28373.513671875,308519192899,22.266235419293025,1,1,-0.3294393844388731,-0.3294393844388731
2022-06-19,21502.337890625,21620.62890625,18067.15234375,19010.90234375,193211828250,20.487700525700575,1,1,0.13065211959330947,0.13065211959330947
2022-06-26,19242.255859375,21783.724609375,18729.65625,21496.494140625,159062351515,13.916564951382313,1,1,-0.10510866505522609,-0.10510866505522609
2022-07-03,21592.20703125,22314.94140625,18966.951171875,19242.095703125,194655885719,16.26549383112767,1,1,0.12212451539199765,0.12212451539199765
2022-07-10,21190.31640625,21591.080078125,18999.953125,21591.080078125,193058979385,17.577065316700896,1,1,-0.018612762670270344,-0.018612762670270344
2022-07-17,22465.478515625,24196.818359375,20778.1796875,21195.041015625,243674396488,22.126027069036013,1,1,0.06017664318588922,0.06017664318588922
2022-07-24,23656.20703125,24572.580078125,20776.81640625,22465.509765625,223771540002,25.621063386219348,1,0,0.053002588607085954,0.053002588607085954
2022-07-31,22961.279296875,24121.642578125,22485.701171875,23652.0703125,174059910417,26.500050989180778,1,0,-0.02937612667394207,-0.02937612667394207
2022-08-07,24424.068359375,24860.05078125,22771.51953125,22963.505859375,188235700388,31.92284482459138,1,0,0.06370677537549407,0.06370677537549407
2022-08-14,21166.060546875,25135.58984375,20856.73046875,24429.056640625,208655838369,34.32303809280802,1,0,-0.133393330077601,-0.133393330077601
2022-08-21,20041.73828125,21804.908203125,19890.5234375,21160.392578125,222081539441,33.78331467667816,1,0,-0.05311910844887935,-0.05311910844887935
2022-08-28,19832.087890625,20542.64453125,19600.78515625,20041.03515625,207632339219,34.26579503166957,1,0,-0.010460688972330212,-0.010460688972330212
2022-09-04,21680.5390625,21760.275390625,18644.466796875,19832.470703125,250280802636,36.124056180136854,1,0,0.09320507160261204,0.09320507160261204
2022-09-11,20127.576171875,22673.8203125,19400.076171875,21678.54296875,265139360315,36.02489504621308,1,0,-0.07162934861297343,-0.07162934861297343
2022-09-18,18937.01171875,20127.234375,18290.314453125,20127.234375,260768411397,49.81076286817539,1,0,-0.05915091032116526,-0.05915091032116526
2022-09-25,19312.095703125,20338.455078125,18553.296875,18936.310546875,282884132312,44.29463200762097,1,0,0.019806925714874968,0.019806925714874968
2022-10-02,19416.568359375,20408.392578125,18970.62109375,19311.849609375,200737905596,50.511511413981054,1,0,0.005409700627834635,0.005409700627834635
2022-10-09,19067.634765625,19889.146484375,18319.822265625,19417.478515625,196788424325,41.60599441854715,1,0,-0.0179709198500837,-0.0179709198500837
2022-10-16,19208.189453125,19666.994140625,18770.970703125,19068.9140625,171524572419,43.29302602230483,1,0,0.00737137506710539,0.00737137506710539
2022-10-23,20818.4765625,20988.39453125,19124.197265625,19207.734375,292978172544,44.55058665211189,1,0,0.08383336249908857,0.08383336249908857
2022-10-30,21282.69140625,21446.88671875,20086.240234375,20817.982421875,317673810751,41.750160280039985,1,0,0.02229821391379727,0.02229821391379727
2022-11-06,16799.185546875,21345.376953125,15682.6923828125,21285.056640625,479282762287,33.04676654000339,1,0,-0.21066442085695736,-0.21066442085695736
2022-11-13,16711.546875,17109.32421875,15872.94140625,16799.72265625,218201732031,27.04422288388355,1,0,-0.005216840520658628,-0.005216840520658628
2022-11-20,16464.28125,16771.474609375,15599.046875,16712.919921875,185235870712,32.949627936276244,1,0,-0.014796094392069858,-0.014796094392069858
2022-11-27,16908.236328125,17197.498046875,16054.5302734375,16463.8828125,159945060429,38.046949655203555,1,0,0.026964740906925355,0.026964740906925355
2022-12-04,17128.724609375,17378.15234375,16750.55859375,16908.169921875,132130746527,39.69627535319157,1,0,0.01304028858901396,0.01304028858901396
2022-12-11,16795.091796875,18318.53125,16584.701171875,17129.7109375,145368930400,28.948499273609954,1,0,-0.019477971659220605,-0.019477971659220605
2022-12-18,16847.755859375,17012.984375,16398.13671875,16795.609375,107265945648,33.76850761762812,1,0,0.0031356817299323936,0.0031356817299323936
2022-12-25,16547.49609375,16959.845703125,16408.474609375,16847.505859375,97938218746,37.03176614796501,1,0,-0.01782194424772121,-0.01782194424772121
2023-01-01,16955.078125,16991.994140625,16521.234375,16547.9140625,89488148109,37.25310134434719,1,0,0.02463103958090329,0.02463103958090329
2023-01-08,20976.298828125,21075.142578125,16924.05078125,16954.146484375,165738340554,55.9250357023722,1,0,0.23716910494182697,0.23716910494182697
2023-01-15,22777.625,23282.34765625,20541.544921875,20977.484375,183490791382,62.69275698670783,1,0,0.08587435689368528,0.08587435689368528
2023-01-22,23031.08984375,23722.099609375,22387.900390625,22777.986328125,174809626508,62.978777354182746,1,0,0.011127799485240342,0.011127799485240342
2023-01-29,23331.84765625,24167.2109375,22657.58203125,23031.44921875,178939668423,59.3656859588437,1,0,0.01305877466244243,0.01305877466244243
2023-02-05,21870.875,23423.435546875,21539.392578125,23332.248046875,171955806387,52.04021655359154,1,0,-0.06261710078749994,-0.06261710078749994
2023-02-12,24641.27734375,25134.1171875,21460.087890625,21870.90234375,201316241512,80.87041295601344,0,-1,0.12667085078900597,0.12667085078900597
2023-02-19,23175.375,25126.8515625,22861.55859375,24640.02734375,189383308297,72.95410704481372,0,0,-0.05948970596371339,-0.0
2023-02-26,22353.349609375,23880.6328125,22198.98046875,23174.150390625,142118319009,70.09282593800523,0,0,-0.03546977732291279,-0.0
2023-03-05,20632.41015625,22613.685546875,19628.25390625,22354.14453125,176095432558,61.68798108225832,0,0,-0.07698798986274691,-0.0
2023-03-12,26965.87890625,27787.8125,20448.806640625,20628.029296875,297342689722,72.31191710349526,0,0,0.30696698553568913,0.0
2023-03-19,27494.70703125,28803.3359375,26759.99609375,26969.50390625,215611441879,74.05509105511345,0,0,0.019611010152442265,0.0
2023-03-26,28411.03515625,29159.90234375,26606.689453125,27495.5234375,122848952111,75.02497467871493,0,-1,0.03332743731215304,0.0
2023-04-02,27947.794921875,28739.23828125,27276.720703125,28462.845703125,98250743604,74.49942820216233,0,0,-0.016304940380642674,-0.0
2023-04-09,30318.49609375,31005.607421875,27828.48046875,27952.3671875,122319314272,76.48363342133769,0,-1,0.08482605438110724,0.0
2023-04-16,27817.5,30555.537109375,27169.5703125,30315.9765625,130004697388,64.4272199732618,0,0,-0.0824907701891443,-0.0
2023-04-23,29248.48828125,29995.837890625,27070.849609375,27816.14453125,135436894567,63.86275964938003,0,0,0.05144201604205989,0.0
2023-04-30,28904.623046875,29952.029296875,27680.79296875,29245.515625,118262808039,62.53452753412198,0,0,-0.011756684005970963,-0.0
2023-05-07,26784.078125,29157.517578125,25878.4296875,28901.623046875,111245992965,56.836315688180754,0,0,-0.07336352106844934,-0.0
2023-05-14,27129.5859375,27646.34765625,26415.1015625,26788.974609375,85827169753,60.89493653286528,0,0,0.012899746292835967,0.0
2023-05-21,26868.353515625,27434.68359375,25890.59375,27118.423828125,84155252047,55.149411851519076,0,0,-0.00962906040942968,-0.0
2023-05-28,27075.12890625,28432.0390625,26574.64453125,26871.158203125,96535974832,59.57443992609263,0,0,0.007695871297240142,0.0
2023-06-04,25851.240234375,27407.01953125,25434.8671875,27075.123046875,115127229863,58.42162879977729,0,0,-0.045203429173424126,-0.0
2023-06-11,26510.67578125,26769.39453125,24797.16796875,25854.03125,94072000076,64.91506407238509,0,0,0.025508855315890644,0.0
2023-06-18,30548.6953125,31389.5390625,26312.83203125,26510.45703125,134867854549,60.289328143054256,0,0,0.15231673325000417,0.0
2023-06-25,30590.078125,31256.86328125,29600.275390625,30545.150390625,108851753585,59.14550682968535,0,0,0.0013546507330892688,0.0
2023-07-02,30292.541015625,31460.052734375,29777.28515625,30587.26953125,93121121985,55.77003361521913,0,0,-0.00972658873766774,-0.0
2023-07-09,30295.806640625,31814.515625,29966.38671875,30291.611328125,102304685680,57.40971622987599,0,0,0.00010780294060896978,0.0
2023-07-16,29771.802734375,30437.560546875,29556.427734375,30297.47265625,80525518162,48.04716709566521,0,0,-0.01729625200166618,-0.0
2023-07-23,29356.91796875,30330.640625,28934.294921875,29790.111328125,76851320021,56.46198915751512,0,0,-0.013935493571773816,-0.0
2023-07-30,29042.126953125,29987.998046875,28657.0234375,29357.09375,89235648585,49.044192904464154,0,0,-0.010722890460098333,-0.0
2023-08-06,29415.96484375,30176.796875,28724.140625,29043.701171875,85092924268,52.36183243706985,0,0,0.012872262807348323,0.0
2023-08-13,26096.205078125,29660.25390625,25409.111328125,29416.59375,114711591719,47.1396598008626,0,0,-0.11285571570603603,-0.0
2023-08-20,26008.462890625,26786.8984375,25520.728515625,26096.861328125,85209619261,45.23597650053274,0,0,-0.003362258506067195,-0.0
2023-08-27,25868.798828125,28089.337890625,25362.609375,26008.2421875,111112871869,45.708219435869175,0,0,-0.0053699468164396524,-0.0
2023-09-03,25895.677734375,26414.005859375,25404.359375,25869.47265625,70877582628,44.85633786117404,0,0,0.0010390473260311062,0.0
2023-09-10,26568.28125,26840.498046875,24930.296875,25895.2109375,86922042237,53.285017955861164,0,0,0.025973582252769578,0.0
2023-09-17,26579.390625,27488.763671875,26389.30078125,26567.927734375,80833248197,50.33468888260603,0,0,0.0004181442862436491,0.0
2023-09-24,26967.916015625,27259.5,26011.46875,26579.373046875,71701190986,22.938431858203316,1,1,0.014617543197531502,0.0
2023-10-01,27968.83984375,28494.458984375,26965.09375,26967.396484375,83770817842,32.69930156471162,1,0,0.03711535691319545,0.03711535691319545
2023-10-08,26861.70703125,28102.169921875,26558.3203125,27971.677734375,73492327797,29.54213691799302,1,0,-0.03958450971456373,-0.03958450971456373
2023-10-15,29918.412109375,30287.482421875,26817.89453125,26858.01171875,110054065034,48.35034108853276,1,0,0.11379414847198399,0.11379414847198399
2023-10-22,34089.57421875,35150.43359375,29720.3125,29918.654296875,165004969076,64.31078955174006,1,0,0.13941789738459942,0.13941789738459942
2023-10-29,35082.1953125,35919.84375,33947.56640625,34089.37109375,114267636625,68.27590592653831,1,0,0.029118025569355277,0.029118025569355277
2023-11-05,37138.05078125,37926.2578125,34545.81640625,35090.01171875,135634522802,73.25810518661245,1,0,0.058601106642191425,0.058601106642191425
2023-11-12,36585.703125,37964.89453125,34948.5,37133.9921875,142165090535,70.38823164023553,1,0,-0.014872823011186864,-0.014872823011186864
2023-11-19,37796.79296875,38415.33984375,35670.97265625,36585.765625,129611084442,87.8063677153477,0,-1,0.033102817229236914,0.033102817229236914
2023-11-26,39476.33203125,39678.9375,36750.12890625,37796.828125,132335207701,89.4578234314003,0,-1,0.044436020375819396,0.0
2023-12-03,43725.984375,44705.515625,39298.1640625,39472.20703125,191272829799,92.16344451539159,0,-1,0.10765063837202304,0.0
2023-12-10,42240.1171875,44034.625,40234.578125,43728.3828125,164815260492,86.10413550076714,0,-1,-0.0339813318954012,-0.0
2023-12-17,43739.54296875,44367.95703125,40530.2578125,42236.109375,149932320282,86.59383932866054,0,-1,0.035497670960385586,0.0
2023-12-24,42156.90234375,43945.5234375,41424.0625,43728.3671875,160240181483,81.11334613805602,0,-1,-0.03618329130989617,-0.0
2023-12-31,43989.1953125,45899.70703125,40813.53515625,42152.09765625,199378698932,82.1432088492814,0,-1,0.04346365285118359,0.0
2024-01-07,42842.3828125,48969.37109375,41903.76953125,43998.46484375,261780964086,77.93348274711046,0,-1,-0.02607032231103623,-0.0
2024-01-14,41665.5859375,43566.2734375,40297.45703125,42842.26171875,147313210715,77.73008852600896,0,-1,-0.0274680537763331,-0.0
2024-01-21,42120.0546875,42209.38671875,38521.89453125,41671.48828125,147799674848,75.32451791428717,0,-1,0.010907532914135043,0.0
2024-01-28,42992.25,43838.9453125,41696.91015625,42126.125,137240933630,71.4093033715718,0,0,0.020707364199098244,0.0
2024-02-04,47771.27734375,48152.49609375,42264.81640625,42994.94140625,153312753802,75.81389043274356,0,-1,0.11116020547307937,0.0
2024-02-11,51662.99609375,52820.06640625,47617.40625,47768.96875,215280531296,77.49491566932153,0,-1,0.08146566234761066,0.0
2024-02-18,51571.1015625,52945.05078125,50561.77734375,51661.96875,162951283693,78.86979318117372,0,-1,-0.0017787301975914493,-0.0
2024-02-25,62029.84765625,63913.1328125,50931.03125,51565.21484375,312055093884,84.42089841886057,0,-1,0.20280245674168595,0.0
2024-03-03,68498.8828125,70083.0546875,59323.91015625,62031.578125,396279527215,86.28673924822324,0,-1,0.10428907051488134,0.0
2024-03-10,65315.1171875,73750.0703125,64801.39453125,68500.2578125,396924863791,77.73192824284075,0,-1,-0.04647908833367154,-0.0
2024-03-17,64062.203125,68897.1328125,60807.78515625,65316.34375,345607355327,78.1999324791188,0,-1,-0.01918260452481868,-0.0
2024-03-24,69645.3046875,71727.6875,63825.8515625,64070.75390625,223480315136,80.28113771921934,0,-1,0.0871512575302178,0.0
2024-03-31,68896.109375,71377.78125,64559.8984375,69647.78125,228273271108,81.87643584517781,0,-1,-0.010757298225079981,-0.0
2024-04-07,63821.47265625,72715.359375,60919.10546875,68897.109375,260364285753,71.94597854983361,0,0,-0.07365636121959895,-0.0
2024-04-14,64994.44140625,66878.6484375,59651.390625,63836.23046875,286467231059,74.49881755287056,0,0,0.018378904484353642,0.0
2024-04-21,63419.140625,67233.9609375,62424.71875,64992.81640625,179202905034,73.8478914166416,0,0,-0.024237469346086504,-0.0
2024-04-28,63891.47265625,64703.33203125,56555.29296875,63423.515625,216755674993,73.85813018295755,0,0,0.007447783533411689,0.0
2024-05-05,60793.7109375,65494.90234375,60208.78125,63892.453125,166113562529,68.60038526673901,0,0,-0.0484847443635652,-0.0
2024-05-12,66940.8046875,67459.4609375,60632.6015625,60793.50390625,186007713895,69.47312708708006,0,0,0.10111397470569972,0.0
2024-05-19,69265.9453125,71946.4609375,65937.1796875,66937.9296875,229400378835,68.46958394248239,0,0,0.03473427957513309,0.0
2024-05-26,67706.9375,70597.8828125,66633.421875,69264.2890625,169467255232,66.42458005486452,0,0,-0.022507565665441875,-0.0
2024-06-02,69305.7734375,71907.8515625,67315.5234375,67710.2734375,191146060657,59.03592750405822,0,0,0.023614063736083102,0.0
2024-06-09,66191.0,70146.0703125,65056.89453125,69297.4921875,176226159581,46.873366081903036,0,0,-0.044942481455876204,-0.0
2024-06-16,64252.578125,67188.3203125,63378.89453125,66189.359375,165559684127,48.510242799589015,0,0,-0.02928527858772345,-0.0
2024-06-23,60887.37890625,64491.703125,58601.69921875,64248.96484375,164867339266,45.79758088993013,0,0,-0.05237453993212826,-0.0
2024-06-30,58303.5390625,63777.2265625,53717.375,60888.4453125,209887398347,33.69241387088289,0,0,-0.04243637828010971,-0.0
2024-07-07,59231.953125,59787.078125,54321.01953125,58239.4296875,185736963406,36.17578553073629,0,0,0.015923802867348513,0.0
2024-07-14,67163.6484375,67610.734375,59225.25,59225.25,217733102236,54.41960642636583,0,0,0.13390906249134438,0.0
2024-07-21,67813.3359375,69398.5078125,63473.47265625,67164.9140625,235874208051,53.779945338172006,0,0,0.009673201428367584,0.0
2024-07-28,60680.09375,69987.5390625,59836.52734375,67808.65625,237286588486,46.80357287102243,0,0,-0.10518937151350782,-0.0
2024-08-04,60945.8125,62673.765625,49121.23828125,60676.09375,326157897054,46.545801073900044,0,0,0.004379010208763967,0.0
2024-08-11,59478.97265625,61778.66015625,56161.59375,60944.890625,198750522113,48.39696990624427,0,0,-0.024067934835555804,-0.0
2024-08-18,64178.9921875,64947.0625,57864.7109375,59468.1328125,199583216402,46.5094108421227,0,0,0.07901985056825156,0.0
2024-08-25,58969.8984375,64996.421875,57768.53125,64176.3671875,202824388829,37.87124744590077,0,0,-0.08116509113732329,-0.0
2024-09-01,54139.6875,59815.05859375,52598.69921875,58969.80078125,213377006634,35.1613742250686,0,0,-0.08190977202749228,-0.0
2024-09-08,60005.12109375,60656.72265625,53653.7578125,54147.93359375,201547718684,40.69610801198511,0,0,0.1083388889850907,0.0
2024-09-15,63394.83984375,64119.53125,57501.33984375,60000.7265625,221516089004,47.21816823332384,0,0,0.05649049094833125,0.0
2024-09-22,65887.6484375,66480.6953125,62440.7265625,63396.8046875,190775928450,51.60894358269144,0,0,0.039321947967595694,0.0
2024-09-29,62089.94921875,66069.34375,59878.8046875,65888.8984375,221882148489,51.17336704025408,0,0,-0.057639015943214855,-0.0
2024-10-06,63193.0234375,64443.70703125,58895.20703125,62084.98828125,182359319847,54.912706122753995,0,0,0.017765745223333074,0.0
